# bbscan_version,0.4.6
# generated_at,2026-02-28 19:48:31

skillLineID,profession,spellID,spellName,minSkill,effects,outputs,outputs_named,reagents,reagents_named,totems,has_random_item
197,Tailoring,26403,,1,24,21154,21154,14048x4;4625x2;2604x2;14341x1,14048x4;4625x2;2604x2;14341x1,,0
197,Tailoring,26407,,1,24,21542,21542,14048x4;4625x2;2604x2;14341x1,14048x4;4625x2;2604x2;14341x1,,0
202,Engineering,26416,,1,24,21558,21558,4364x1;2319x1,4364x1;2319x1,,0
202,Engineering,26417,,1,24,21559,21559,4364x1;2319x1,4364x1;2319x1,,0
202,Engineering,26418,,1,24,21557,21557,4364x1;2319x1,4364x1;2319x1,,0
202,Engineering,26420,,1,24,21589,21589,4377x1;4234x1,4377x1;4234x1,,0
202,Engineering,26421,,1,24,21590,21590,4377x1;4234x1,4377x1;4234x1,,0
202,Engineering,26422,,1,24,21592,21592,4377x1;4234x1,4377x1;4234x1,,0
202,Engineering,26423,,1,24,21571,21571,10505x1;4304x1,10505x1;4304x1,,0
202,Engineering,26424,,1,24,21574,21574,10505x1;4304x1,10505x1;4304x1,,0
202,Engineering,26425,,1,24,21576,21576,10505x1;4304x1,10505x1;4304x1,,0
202,Engineering,26426,,1,24,21714,21714,15992x1;8170x1,15992x1;8170x1,,0
202,Engineering,26427,,1,24,21716,21716,15992x1;8170x1,15992x1;8170x1,,0
202,Engineering,26428,,1,24,21718,21718,15992x1;8170x1,15992x1;8170x1,,0
202,Engineering,26442,,1,24,21569,21569,9060x1;9061x1;10560x1;10561x1,9060x1;9061x1;10560x1;10561x1,,0
202,Engineering,26443,,1,24,21570,21570,10561x1;9061x1,10561x1;9061x1,,0
197,Tailoring,26745,,1,24,21840,21840,21877x5,21877x5,,0
197,Tailoring,26746,,1,24,21841,21841,21840x4;14341x1,21840x4;14341x1,,0
197,Tailoring,26747,,1,24,21842,21842,21840x3;22445x2,21840x3;22445x2,,0
197,Tailoring,26749,,1,24,21843,21843,21842x4;21881x2;22446x1,21842x4;21881x2;22446x1,,0
197,Tailoring,26750,,1,24,21844,21844,21840x1;21882x8,21840x1;21882x8,,0
197,Tailoring,26751,,1,24,21845,21845,21842x1;21886x1;21885x1,21842x1;21886x1;21885x1,,0
197,Tailoring,26752,,1,24,21846,21846,24271x4;21884x10;21881x2,24271x4;21884x10;21881x2,,0
197,Tailoring,26753,,1,24,21847,21847,24271x8;21884x12;21881x4,24271x8;21884x12;21881x4,,0
197,Tailoring,26754,,1,24,21848,21848,24271x14;21884x16;21881x4,24271x14;21884x16;21881x4,,0
197,Tailoring,26755,,1,24,21858,21858,24271x6;22446x4;21881x4,24271x6;22446x4;21881x4,,0
197,Tailoring,26756,,1,24,21869,21869,24272x4;21885x10;21881x2,24272x4;21885x10;21881x2,,0
197,Tailoring,26757,,1,24,21870,21870,24272x8;21885x12;21881x2,24272x8;21885x12;21881x2,,0
197,Tailoring,26758,,1,24,21871,21871,24272x14;21885x16;21881x4,24272x14;21885x16;21881x4,,0
197,Tailoring,26759,,1,24,21872,21872,24272x6;21881x4,24272x6;21881x4,,0
197,Tailoring,26760,,1,24,21873,21873,21845x4;21881x2;21886x8,21845x4;21881x2;21886x8,,0
197,Tailoring,26761,,1,24,21874,21874,21845x8;21881x2;21886x8,21845x8;21881x2;21886x8,,0
197,Tailoring,26762,,1,24,21875,21875,21845x14;22457x12;21881x4,21845x14;22457x12;21881x4,,0
197,Tailoring,26763,,1,24,21876,21876,21845x8;21881x4,21845x8;21881x4,,0
197,Tailoring,26764,,1,24,21849,21849,21840x3;14341x1,21840x3;14341x1,,0
197,Tailoring,26765,,1,24,21850,21850,21840x3;14341x1,21840x3;14341x1,,0
197,Tailoring,26770,,1,24,21851,21851,21840x4;21887x2;14341x1,21840x4;21887x2;14341x1,,0
197,Tailoring,26771,,1,24,21852,21852,21840x6;14341x1,21840x6;14341x1,,0
197,Tailoring,26772,,1,24,21853,21853,21840x6;21887x2;14341x1,21840x6;21887x2;14341x1,,0
197,Tailoring,26773,,1,24,21854,21854,21840x8;14341x2,21840x8;14341x2,,0
197,Tailoring,26774,,1,24,21855,21855,21840x8;14341x2,21840x8;14341x2,,0
197,Tailoring,26775,,1,24,21859,21859,21842x5;21881x2;14341x1,21842x5;21881x2;14341x1,,0
197,Tailoring,26776,,1,24,21860,21860,21842x4;21887x6;21881x2;14341x1,21842x4;21887x6;21881x2;14341x1,,0
197,Tailoring,26777,,1,24,21861,21861,21842x6;21881x2;14341x1,21842x6;21881x2;14341x1,,0
197,Tailoring,26778,,1,24,21862,21862,21842x6;21881x2;14341x1,21842x6;21881x2;14341x1,,0
197,Tailoring,26779,,1,24,21863,21863,21844x5;21887x6;14341x4,21844x5;21887x6;14341x4,,0
197,Tailoring,26780,,1,24,21864,21864,21844x6;14341x4,21844x6;14341x4,,0
197,Tailoring,26781,,1,24,21865,21865,21844x8;14341x4,21844x8;14341x4,,0
197,Tailoring,26782,,1,24,21866,21866,21840x6;22445x12;14341x2,21840x6;22445x12;14341x2,,0
197,Tailoring,26783,,1,24,21867,21867,21840x8;22445x16;14341x2,21840x8;22445x16;14341x2,,0
197,Tailoring,26784,,1,24,21868,21868,21840x12;22445x20;14341x2,21840x12;22445x20;14341x2,,0
755,Jewelcrafting,26872,,1,24,21748,21748,1529x4;6037x2;11137x4;20963x4,1529x4;6037x2;11137x4;20963x4,20815,0
755,Jewelcrafting,26873,,1,24,21756,21756,3577x6;3864x2,3577x6;3864x2,20815,0
755,Jewelcrafting,26874,,1,24,20964,20964,7909x3;8151x4,7909x3;8151x4,20815,0
755,Jewelcrafting,26875,,1,24,21758,21758,7971x4;8151x4,7971x4;8151x4,20815,0
755,Jewelcrafting,26876,,1,24,21755,21755,7909x1;20963x3,7909x1;20963x3,20815,0
755,Jewelcrafting,26878,,1,24,20969,20969,7910x2;7971x2;6037x4;21752x4;6149x4,7910x2;7971x2;6037x4;21752x4;6149x4,20815,0
755,Jewelcrafting,26880,,1,24,21752,21752,12359x1,12359x1,20815,0
755,Jewelcrafting,26881,,1,24,21760,21760,7909x2;6037x4;7075x2;7079x2;8151x4,7909x2;6037x4;7075x2;7079x2;8151x4,20815,0
755,Jewelcrafting,26882,,1,24,21763,21763,7910x2;6037x4;7077x2;7081x2;8151x4,7910x2;6037x4;7077x2;7081x2;8151x4,20815,0
755,Jewelcrafting,26883,,1,24,21764,21764,7910x1;21752x1,7910x1;21752x1,20815,0
755,Jewelcrafting,26885,,1,24,21765,21765,6037x2;10286x2,6037x2;10286x2,20815,0
755,Jewelcrafting,26887,,1,24,21754,21754,7909x1;21752x1,7909x1;21752x1,20815,0
755,Jewelcrafting,26896,,1,24,21753,21753,7909x2;3864x2;21752x4;6037x2,7909x2;3864x2;21752x4;6037x2,20815,0
755,Jewelcrafting,26897,,1,24,21766,21766,12799x2;21752x2;6037x4;11178x2;20963x2,12799x2;21752x2;6037x4;11178x2;20963x2,20815,0
755,Jewelcrafting,26900,,1,24,21769,21769,7910x2;7078x2;8152x4;6037x2,7910x2;7078x2;8152x4;6037x2,20815,0
755,Jewelcrafting,26902,,1,24,21767,21767,12799x1;21752x1,12799x1;21752x1,20815,0
755,Jewelcrafting,26903,,1,24,21768,21768,12361x4;6037x2;21752x1,12361x4;6037x2;21752x1,20815,0
755,Jewelcrafting,26906,,1,24,21774,21774,12364x2;12799x2;12361x2;12360x2;12359x2,12364x2;12799x2;12361x2;12360x2;12359x2,20815,0
755,Jewelcrafting,26907,,1,24,21775,21775,21752x1;12804x1;7076x1,21752x1;12804x1;7076x1,20815,0
755,Jewelcrafting,26908,,1,24,21790,21790,12361x1;12808x1;21752x1,12361x1;12808x1;21752x1,20815,0
755,Jewelcrafting,26909,,1,24,21777,21777,12364x2;12360x2;12359x2;12804x4,12364x2;12360x2;12359x2;12804x4,20815,0
755,Jewelcrafting,26910,,1,24,21778,21778,12363x1;12808x2;12662x1,12363x1;12808x2;12662x1,20815,0
755,Jewelcrafting,26911,,1,24,21791,21791,12364x2;12803x4;12804x4,12364x2;12803x4;12804x4,20815,0
755,Jewelcrafting,26912,,1,24,21784,21784,18335x4;11754x4;12800x2;12360x2;12359x4,18335x4;11754x4;12800x2;12360x2;12359x4,20815,0
755,Jewelcrafting,26914,,1,24,21789,21789,11371x4;12360x2;7910x2,11371x4;12360x2;7910x2,20815,0
755,Jewelcrafting,26915,,1,24,21792,21792,12800x2;21752x2;12360x2,12800x2;21752x2;12360x2,20815,0
755,Jewelcrafting,26916,,1,24,21779,21779,21929x1;7078x4;12803x4,21929x1;7078x4;12803x4,20815,0
755,Jewelcrafting,26918,,1,24,21793,21793,12360x4;7076x4;7082x4,12360x4;7076x4;7082x4,20815,0
755,Jewelcrafting,26920,,1,24,21780,21780,12359x8;11382x2;7910x4;12938x2,12359x8;11382x2;7910x4;12938x2,20815,0
755,Jewelcrafting,26925,,1,24,21931,21931,20816x2;2840x1,20816x2;2840x1,,0
755,Jewelcrafting,26926,,1,24,21932,21932,2840x4;20816x2,2840x4;20816x2,20815,0
755,Jewelcrafting,26927,,1,24,21933,21933,2841x2;1210x1;20816x1,2841x2;1210x1;20816x1,20815,0
755,Jewelcrafting,26928,,1,24,21934,21934,818x2;2840x2;20816x1,818x2;2840x2;20816x1,20815,0
129,First Aid,27032,,1,24,21990,21990,21877x1,21877x1,,0
129,First Aid,27033,,1,24,21991,21991,21877x2,21877x2,,0
164,Blacksmithing,27585,,1,24,22197,22197,22202x14;12655x4;7076x2,22202x14;12655x4;7076x2,,0
164,Blacksmithing,27586,,1,24,22198,22198,22203x8;22202x24;12655x8;7076x4,22203x8;22202x24;12655x8;7076x4,,0
164,Blacksmithing,27587,,1,24,22196,22196,22203x18;22202x40;12655x12;7076x10;12364x4,22203x18;22202x40;12655x12;7076x10;12364x4,,0
164,Blacksmithing,27588,,1,24,22195,22195,22202x14;12810x4,22202x14;12810x4,,0
164,Blacksmithing,27589,,1,24,22194,22194,22203x8;22202x24;12810x8;13512x1,22203x8;22202x24;12810x8;13512x1,,0
164,Blacksmithing,27590,,1,24,22191,22191,22203x15;22202x36;12810x12;12809x10;12800x4,22203x15;22202x36;12810x12;12809x10;12800x4,,0
197,Tailoring,27658,,1,24,22246,22246,4339x4;11137x4;8343x2,4339x4;11137x4;8343x2,,0
197,Tailoring,27659,,1,24,22248,22248,14048x5;16203x2;14341x2,14048x5;16203x2;14341x2,,0
197,Tailoring,27660,,1,24,22249,22249,14048x6;14344x4;12810x4;14227x4,14048x6;14344x4;12810x4;14227x4,,0
197,Tailoring,27724,,1,24,22251,22251,14048x5;8831x10;11040x8;14341x2,14048x5;8831x10;11040x8;14341x2,,0
197,Tailoring,27725,,1,24,22252,22252,14048x6;14342x2;13468x1;14227x4,14048x6;14342x2;13468x1;14227x4,,0
164,Blacksmithing,27829,,1,24,22385,22385,12360x12;12655x20;7076x10;13510x2,12360x12;12655x20;7076x10;13510x2,,0
164,Blacksmithing,27830,,1,24,22384,22384,12360x15;11371x10;12808x20;20520x20;15417x10;12753x2,12360x15;11371x10;12808x20;20520x20;15417x10;12753x2,,0
164,Blacksmithing,27832,,1,24,22383,22383,12360x12;20725x2;13512x2;12810x4,12360x12;20725x2;13512x2;12810x4,,0
333,Enchanting,28016,,1,24,22521,22521,22445x3;22791x1;18256x1,22445x3;22791x1;18256x1,,0
333,Enchanting,28019,,1,24,22522,22522,22445x3;22792x1;18256x1,22445x3;22792x1;18256x1,,0
333,Enchanting,28021,,1,24,22445,22445,12363x1,12363x1,,0
333,Enchanting,28022,,1,24,22449,22449,22448x3,22448x3,,0
333,Enchanting,28027,,1,24,22460,22460,22449x4,22449x4,,0
333,Enchanting,28028,,1,24,22459,22459,22450x2,22450x2,,0
197,Tailoring,28205,,1,24,22654,22654,22682x5;14048x4;7080x4;14227x4,22682x5;14048x4;7080x4;14227x4,,0
197,Tailoring,28207,,1,24,22652,22652,22682x7;14048x8;7080x6;14227x8,22682x7;14048x8;7080x6;14227x8,,0
197,Tailoring,28208,,1,24,22658,22658,22682x5;14048x4;7080x2;14227x4,22682x5;14048x4;7080x2;14227x4,,0
197,Tailoring,28209,,1,24,22655,22655,22682x4;14048x2;7080x2;14227x4,22682x4;14048x2;7080x2;14227x4,,0
197,Tailoring,28210,,1,24,22660,22660,19726x1;14048x2;12803x4;14227x4,19726x1;14048x2;12803x4;14227x4,,0
165,Leatherworking,28219,,1,24,22661,22661,22682x7;12810x16;7080x2;15407x4;14227x4,22682x7;12810x16;7080x2;15407x4;14227x4,,0
165,Leatherworking,28220,,1,24,22662,22662,22682x5;12810x12;7080x2;15407x3;14227x4,22682x5;12810x12;7080x2;15407x3;14227x4,,0
165,Leatherworking,28221,,1,24,22663,22663,22682x4;12810x12;7080x2;15407x2;14227x4,22682x4;12810x12;7080x2;15407x2;14227x4,,0
165,Leatherworking,28222,,1,24,22664,22664,22682x7;15408x24;7080x2;15407x4;14227x4,22682x7;15408x24;7080x2;15407x4;14227x4,,0
165,Leatherworking,28223,,1,24,22666,22666,22682x5;15408x16;7080x2;15407x3;14227x4,22682x5;15408x16;7080x2;15407x3;14227x4,,0
165,Leatherworking,28224,,1,24,22665,22665,22682x4;15408x16;7080x2;15407x2;14227x4,22682x4;15408x16;7080x2;15407x2;14227x4,,0
164,Blacksmithing,28242,,1,24,22669,22669,22682x7;12359x16;12360x2;7080x4,22682x7;12359x16;12360x2;7080x4,,0
164,Blacksmithing,28243,,1,24,22670,22670,22682x5;12359x12;12360x2;7080x2,22682x5;12359x12;12360x2;7080x2,,0
164,Blacksmithing,28244,,1,24,22671,22671,22682x4;12359x12;12360x2;7080x2,22682x4;12359x12;12360x2;7080x2,,0
185,Cooking,28267,,1,24,22645,22645,22644x1,22644x1,,0
202,Engineering,28327,,1,24,22728,22728,3860x3;10558x1,3860x3;10558x1,,0
164,Blacksmithing,28461,,1,24,22762,22762,12655x6;19726x2;12360x2;12803x2,12655x6;19726x2;12360x2;12803x2,,0
164,Blacksmithing,28462,,1,24,22763,22763,12655x8;19726x1;12803x2,12655x8;19726x1;12803x2,,0
164,Blacksmithing,28463,,1,24,22764,22764,12655x6;12803x2,12655x6;12803x2,,0
165,Leatherworking,28472,,1,24,22759,22759,8170x12;19726x2;12803x2;15407x2,8170x12;19726x2;12803x2;15407x2,,0
165,Leatherworking,28473,,1,24,22760,22760,12810x6;18512x2;12803x2;15407x2,12810x6;18512x2;12803x2;15407x2,,0
165,Leatherworking,28474,,1,24,22761,22761,12810x4;12803x2;15407x1,12810x4;12803x2;15407x1,,0
197,Tailoring,28480,,1,24,22756,22756,14048x4;19726x2;12803x2;14227x2,14048x4;19726x2;12803x2;14227x2,,0
197,Tailoring,28481,,1,24,22757,22757,14048x4;14342x2;12803x2;14227x2,14048x4;14342x2;12803x2;14227x2,,0
197,Tailoring,28482,,1,24,22758,22758,14048x2;12803x4;14227x2,14048x2;12803x4;14227x2,,0
171,Alchemy,28543,,1,24,22823,22823,22787x1;22785x1;18256x1,22787x1;22785x1;18256x1,,0
171,Alchemy,28544,,1,24,22824,22824,13465x1;22785x1;18256x1,13465x1;22785x1;18256x1,,0
171,Alchemy,28545,,1,24,22825,22825,13464x1;22786x1;18256x1,13464x1;22786x1;18256x1,,0
171,Alchemy,28546,,1,24,22826,22826,22787x2;22785x1;18256x1,22787x2;22785x1;18256x1,,0
171,Alchemy,28549,,1,24,22827,22827,22578x2;22790x1;18256x1,22578x2;22790x1;18256x1,,0
171,Alchemy,28550,,1,24,22828,22828,22789x3;18256x1,22789x3;18256x1,,0
171,Alchemy,28551,,1,24,22829,22829,22791x2;22785x1;18256x1,22791x2;22785x1;18256x1,,0
171,Alchemy,28552,,1,24,22830,22830,22787x2;22789x1;18256x1,22787x2;22789x1;18256x1,,0
171,Alchemy,28553,,1,24,22831,22831,22789x1;22785x2;18256x1,22789x1;22785x2;18256x1,,0
171,Alchemy,28554,,1,24,22871,22871,22787x3;22791x1;18256x1,22787x3;22791x1;18256x1,,0
171,Alchemy,28555,,1,24,22832,22832,22786x2;22785x1;18256x1,22786x2;22785x1;18256x1,,0
171,Alchemy,28556,,1,24,22833,22833,22574x2;22790x1;18256x1,22574x2;22790x1;18256x1,,0
171,Alchemy,28557,,1,24,22834,22834,22790x3;22789x1;18256x1,22790x3;22789x1;18256x1,,0
171,Alchemy,28558,,1,24,22835,22835,22790x1;22792x1;18256x1,22790x1;22792x1;18256x1,,0
171,Alchemy,28562,,1,24,22836,22836,22786x1;22792x1;18256x1,22786x1;22792x1;18256x1,,0
171,Alchemy,28563,,1,24,22837,22837,22789x2;22790x1;18256x1,22789x2;22790x1;18256x1,,0
171,Alchemy,28564,,1,24,22838,22838,22789x2;22791x1;18256x1,22789x2;22791x1;18256x1,,0
171,Alchemy,28565,,1,24,22839,22839,22792x2;22791x1;18256x1,22792x2;22791x1;18256x1,,0
171,Alchemy,28566,,1,24,21884,21884,22451x1,22451x1,,0
171,Alchemy,28567,,1,24,21885,21885,22452x1,22452x1,,0
171,Alchemy,28568,,1,24,22452,22452,21884x1,21884x1,,0
171,Alchemy,28569,,1,24,22451,22451,21885x1,21885x1,,0
171,Alchemy,28570,,1,24,22840,22840,22790x1;22791x1;18256x1,22790x1;22791x1;18256x1,,0
171,Alchemy,28571,,1,24,22841,22841,21884x1;22793x3;18256x5,21884x1;22793x3;18256x5,,0
171,Alchemy,28572,,1,24,22842,22842,21885x1;22793x3;18256x5,21885x1;22793x3;18256x5,,0
171,Alchemy,28573,,1,24,22844,22844,21886x1;22793x3;18256x5,21886x1;22793x3;18256x5,,0
171,Alchemy,28575,,1,24,22845,22845,22457x1;22793x3;18256x5,22457x1;22793x3;18256x5,,0
171,Alchemy,28576,,1,24,22846,22846,22456x1;22793x3;18256x5,22456x1;22793x3;18256x5,,0
171,Alchemy,28577,,1,24,22847,22847,21886x1;22793x3;18256x5,21886x1;22793x3;18256x5,,0
171,Alchemy,28578,,1,24,22848,22848,22791x1;22793x1;18256x1,22791x1;22793x1;18256x1,,0
171,Alchemy,28579,,1,24,22849,22849,22790x2;22573x3;18256x1,22790x2;22573x3;18256x1,,0
171,Alchemy,28580,,1,24,21885,21885,22456x1,22456x1,,0
171,Alchemy,28581,,1,24,22456,22456,21885x1,21885x1,,0
171,Alchemy,28582,,1,24,21884,21884,22457x1,22457x1,,0
171,Alchemy,28583,,1,24,22457,22457,21884x1,21884x1,,0
171,Alchemy,28584,,1,24,22452,22452,21886x1,21886x1,,0
171,Alchemy,28585,,1,24,21886,21886,22452x1,22452x1,,0
171,Alchemy,28586,,1,24,22850,22850,22793x2;22786x1;22791x1;18256x1,22793x2;22786x1;22791x1;18256x1,,0
171,Alchemy,28587,,1,24,22851,22851,22794x1;22793x3;22790x7;18256x1,22794x1;22793x3;22790x7;18256x1,,0
171,Alchemy,28588,,1,24,22853,22853,22794x1;22793x3;22786x7;18256x1,22794x1;22793x3;22786x7;18256x1,,0
171,Alchemy,28589,,1,24,22854,22854,22794x1;22793x3;22789x7;18256x1,22794x1;22793x3;22789x7;18256x1,,0
171,Alchemy,28590,,1,24,22861,22861,22794x1;22793x3;22791x7;18256x1,22794x1;22793x3;22791x7;18256x1,,0
171,Alchemy,28591,,1,24,22866,22866,22794x1;22793x3;22792x7;18256x1,22794x1;22793x3;22792x7;18256x1,,0
755,Jewelcrafting,28903,,1,24,23094,23094,23077x1,23077x1,20824,0
755,Jewelcrafting,28905,,1,24,23095,23095,23077x1,23077x1,20824,0
755,Jewelcrafting,28906,,1,24,23096,23096,23077x1,23077x1,20824,0
755,Jewelcrafting,28907,,1,24,23097,23097,23077x1,23077x1,20824,0
755,Jewelcrafting,28910,,1,24,23098,23098,21929x1,21929x1,20824,0
755,Jewelcrafting,28912,,1,24,23099,23099,21929x1,21929x1,20824,0
755,Jewelcrafting,28914,,1,24,23100,23100,21929x1,21929x1,20824,0
755,Jewelcrafting,28915,,1,24,23101,23101,21929x1,21929x1,20824,0
755,Jewelcrafting,28916,,1,24,23103,23103,23079x1,23079x1,20824,0
755,Jewelcrafting,28917,,1,24,23104,23104,23079x1,23079x1,20824,0
755,Jewelcrafting,28918,,1,24,23105,23105,23079x1,23079x1,20824,0
755,Jewelcrafting,28924,,1,24,23106,23106,23079x1,23079x1,20824,0
755,Jewelcrafting,28925,,1,24,23108,23108,23107x1,23107x1,20824,0
755,Jewelcrafting,28927,,1,24,23109,23109,23107x1,23107x1,20824,0
755,Jewelcrafting,28933,,1,24,23110,23110,23107x1,23107x1,20824,0
755,Jewelcrafting,28936,,1,24,23111,23111,23107x1,23107x1,20824,0
755,Jewelcrafting,28938,,1,24,23113,23113,23112x1,23112x1,20824,0
755,Jewelcrafting,28944,,1,24,23114,23114,23112x1,23112x1,20824,0
755,Jewelcrafting,28947,,1,24,23115,23115,23112x1,23112x1,20824,0
755,Jewelcrafting,28948,,1,24,23116,23116,23112x1,23112x1,20824,0
755,Jewelcrafting,28950,,1,24,23118,23118,23117x1,23117x1,20824,0
755,Jewelcrafting,28953,,1,24,23119,23119,23117x1,23117x1,20824,0
755,Jewelcrafting,28955,,1,24,23120,23120,23117x1,23117x1,20824,0
755,Jewelcrafting,28957,,1,24,23121,23121,23117x1,23117x1,20824,0
164,Blacksmithing,29545,,1,24,23482,23482,23445x4,23445x4,,0
164,Blacksmithing,29547,,1,24,23484,23484,23445x4,23445x4,,0
164,Blacksmithing,29548,,1,24,23487,23487,23445x6,23445x6,,0
164,Blacksmithing,29549,,1,24,23488,23488,23445x8,23445x8,,0
164,Blacksmithing,29550,,1,24,23489,23489,23445x10,23445x10,,0
164,Blacksmithing,29551,,1,24,23493,23493,23445x4,23445x4,,0
164,Blacksmithing,29552,,1,24,23491,23491,23445x5,23445x5,,0
164,Blacksmithing,29553,,1,24,23494,23494,23445x6,23445x6,,0
164,Blacksmithing,29556,,1,24,23490,23490,23445x9,23445x9,,0
164,Blacksmithing,29557,,1,24,23497,23497,23445x9,23445x9,,0
164,Blacksmithing,29558,,1,24,23498,23498,23445x10,23445x10,,0
164,Blacksmithing,29565,,1,24,23499,23499,23445x12,23445x12,,0
164,Blacksmithing,29566,,1,24,23502,23502,23446x8,23446x8,,0
164,Blacksmithing,29568,,1,24,23503,23503,23446x8,23446x8,,0
164,Blacksmithing,29569,,1,24,23504,23504,23446x7;21887x2,23446x7;21887x2,,0
164,Blacksmithing,29571,,1,24,23505,23505,23446x12,23446x12,,0
164,Blacksmithing,29603,,1,24,23506,23506,23446x6;22452x2;21884x2,23446x6;22452x2;21884x2,,0
164,Blacksmithing,29605,,1,24,23508,23508,23446x8;21887x2;22452x3;21884x2,23446x8;21887x2;22452x3;21884x2,,0
164,Blacksmithing,29606,,1,24,23507,23507,23446x12;22452x4;21884x2,23446x12;22452x4;21884x2,,0
164,Blacksmithing,29608,,1,24,23510,23510,23573x2;22445x8;22449x2,23573x2;22445x8;22449x2,,0
164,Blacksmithing,29610,,1,24,23509,23509,23573x4;22445x20;22449x4,23573x4;22445x20;22449x4,,0
164,Blacksmithing,29611,,1,24,23511,23511,23573x3;22445x12;22449x2,23573x3;22445x12;22449x2,,0
164,Blacksmithing,29613,,1,24,23512,23512,23573x4;22445x24;22449x4,23573x4;22445x24;22449x4,,0
164,Blacksmithing,29614,,1,24,23515,23515,23445x6;21885x3;21884x2,23445x6;21885x3;21884x2,,0
164,Blacksmithing,29615,,1,24,23516,23516,23445x12;21885x5;21884x3,23445x12;21885x5;21884x3,,0
164,Blacksmithing,29616,,1,24,23514,23514,23445x8;21885x4;21884x4,23445x8;21885x4;21884x4,,0
164,Blacksmithing,29617,,1,24,23513,23513,23445x16;21885x6;21884x4,23445x16;21885x6;21884x4,,0
164,Blacksmithing,29619,,1,24,23517,23517,23448x6,23448x6,,0
164,Blacksmithing,29620,,1,24,23518,23518,23448x8,23448x8,,0
164,Blacksmithing,29621,,1,24,23519,23519,23448x8,23448x8,,0
164,Blacksmithing,29622,,1,24,23532,23532,23573x10;23571x2;22452x15;23572x1,23573x10;23571x2;22452x15;23572x1,,0
164,Blacksmithing,29628,,1,24,23524,23524,23449x3;21885x2;22457x2,23449x3;21885x2;22457x2,,0
164,Blacksmithing,29629,,1,24,23523,23523,23449x6;21885x4;22457x4,23449x6;21885x4;22457x4,,0
164,Blacksmithing,29630,,1,24,23525,23525,23449x4;21885x3;22457x3,23449x4;21885x3;22457x3,,0
164,Blacksmithing,29642,,1,24,23520,23520,23445x8;21884x6;23449x3;22824x2,23445x8;21884x6;23449x3;22824x2,,0
164,Blacksmithing,29643,,1,24,23521,23521,23445x10;21884x10;23449x4;22824x4,23445x10;21884x10;23449x4;22824x4,,0
164,Blacksmithing,29645,,1,24,23522,23522,23445x12;21884x10;23449x6;22824x4,23445x12;21884x10;23449x6;22824x4,,0
164,Blacksmithing,29648,,1,24,23526,23526,23448x6;22449x2;22831x4;22451x4,23448x6;22449x2;22831x4;22451x4,,0
164,Blacksmithing,29649,,1,24,23527,23527,23573x4;21886x6;22452x4,23573x4;21886x6;22452x4,,0
164,Blacksmithing,29654,,1,24,23528,23528,23445x1;22573x1,23445x1;22573x1,,0
164,Blacksmithing,29656,,1,24,23529,23529,23446x1;22573x2,23446x1;22573x2,,0
164,Blacksmithing,29657,,1,24,23530,23530,23448x4;21884x4;22452x4,23448x4;21884x4;22452x4,,0
164,Blacksmithing,29658,,1,24,23531,23531,23448x10;23571x3;23572x1,23448x10;23571x3;23572x1,,0
164,Blacksmithing,29662,,1,24,23533,23533,23448x10;23571x5;23572x1,23448x10;23571x5;23572x1,,0
164,Blacksmithing,29663,,1,24,23534,23534,23573x8;22451x16;21885x16;23572x1,23573x8;22451x16;21885x16;23572x1,,0
164,Blacksmithing,29664,,1,24,23535,23535,23573x8;22452x22;22457x12;23572x1,23573x8;22452x22;22457x12;23572x1,,0
164,Blacksmithing,29668,,1,24,23536,23536,23573x8;23571x3;21886x18;23572x1,23573x8;23571x3;21886x18;23572x1,,0
164,Blacksmithing,29669,,1,24,23537,23537,23448x6;22456x15;23572x1,23448x6;22456x15;23572x1,,0
164,Blacksmithing,29671,,1,24,23538,23538,23573x6;21886x20;23572x1,23573x6;21886x20;23572x1,,0
164,Blacksmithing,29672,,1,24,23539,23539,23573x6;23571x2;21885x15;23572x1,23573x6;23571x2;21885x15;23572x1,,0
171,Alchemy,29688,,1,24,23571,23571,22452x1;21885x1;22451x1;21884x1;22457x1,22452x1;21885x1;22451x1;21884x1;22457x1,,0
164,Blacksmithing,29692,,1,24,23540,23540,23449x10;23448x10;23571x6;23572x2,23449x10;23448x10;23571x6;23572x2,,0
164,Blacksmithing,29693,,1,24,23541,23541,23449x20;23573x2;23571x6;23572x2,23449x20;23573x2;23571x6;23572x2,,0
164,Blacksmithing,29694,,1,24,23542,23542,23449x10;23448x10;23571x8;23572x2,23449x10;23448x10;23571x8;23572x2,,0
164,Blacksmithing,29695,,1,24,23543,23543,23449x10;23448x10;23571x8;23572x2,23449x10;23448x10;23571x8;23572x2,,0
164,Blacksmithing,29696,,1,24,23544,23544,23449x10;23448x10;23571x8;23572x2,23449x10;23448x10;23571x8;23572x2,,0
164,Blacksmithing,29697,,1,24,23546,23546,23449x10;23448x10;23571x8;23572x2,23449x10;23448x10;23571x8;23572x2,,0
164,Blacksmithing,29698,,1,24,23554,23554,23449x10;23573x4;23447x10;23571x8;23572x2,23449x10;23573x4;23447x10;23571x8;23572x2,,0
164,Blacksmithing,29699,,1,24,23555,23555,23449x10;23448x10;23571x8;23572x2,23449x10;23448x10;23571x8;23572x2,,0
