itemID,spellID,name,spellName,requiredLevel,quality,qualityRank,maxStacks,isEquipable,icon,descriptionSource,description,spellDescription,specTokens,spec,classRequirements_json,getEnchantInfo_ok,getEnchantInfo_retN,getEnchantInfo_retTypes,getEnchantInfo_keys
201514,1180580,Endless Void,Endless Void,35,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Shadow_Shadesofdarkness,C_Spell:GetSpellDescription,Your Mind Blast casts extends the periodic Shadow damage increase granted from Void Eruption by 5 sec. This can exceed the original duration.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\spell_priest_void_blast:20:20:0:0|t |cffFFFFFFVoid-Touched|r\nIncreases periodic Shadow damage by 25%.,Your Mind Blast casts extends the periodic Shadow damage increase granted from Void Eruption by 5 sec. This can exceed the original duration.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\spell_priest_void_blast:20:20:0:0|t |cffFFFFFFVoid-Touched|r\nIncreases periodic Shadow damage by 25%.,"{""1"": ""SHADOW""}","{""1"": ""SHADOW""}","{""1"": {""ClassType"": ""RebornPriest"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Shadow""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201515,1180590,Moon's Wrath,Moon's Wrath,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Nature_MoonGlow,C_Spell:GetSpellDescription,Your Wrath and Starsurge have a 8% increased critical strike chance on targets affected by your Moonfire.,Your Wrath and Starsurge have a 8% increased critical strike chance on targets affected by your Moonfire.,"{""1"": ""BALANCE""}","{""1"": ""BALANCE""}","{""1"": {""ClassType"": ""RebornDruid"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Balance""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201516,1180600,Shock Tactics,Shock Tactics,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Nature_EarthShock,C_Spell:GetSpellDescription,Increases the critical strike chance of your Shock spells by 15%.,Increases the critical strike chance of your Shock spells by 15%.,"{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201525,1180610,Overflowing Light,Overflowing Light,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Holy_SearingLightPriest,C_Spell:GetSpellDescription,"Healing an ally to full health with Lesser Heal, Heal or Greater Heal restores 8% base mana and increases the amount healed of your next Lesser Heal, Heal or Greater Heal by 20%. This can trigger the final rank of Serendipity if known.","Healing an ally to full health with Lesser Heal, Heal or Greater Heal restores 8% base mana and increases the amount healed of your next Lesser Heal, Heal or Greater Heal by 20%. This can trigger the final rank of Serendipity if known.","{""1"": ""DISCIPLINE"", ""2"": ""HOLY""}","{""1"": ""HOLY"", ""2"": ""DISCIPLINE""}","{""1"": {""ClassType"": ""RebornPriest"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Holy""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201524,1180620,Relentless Fury,Relentless Fury,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Ability_Warrior_EndlessRage,C_Spell:GetSpellDescription,While any Enrage effect is active your Heroic Strike and Cleave deals 10% more damage. The health cost of Bloodrage is reduced by 100%.\n\nAfter killing an opponent that yields experience or honor the cooldown of Bloodrage is reduced by 10 sec.,While any Enrage effect is active your Heroic Strike and Cleave deals 10% more damage. The health cost of Bloodrage is reduced by 100%.\n\nAfter killing an opponent that yields experience or honor the cooldown of Bloodrage is reduced by 10 sec.,"{""1"": ""ARMS"", ""2"": ""FURY""}","{""1"": ""FURY"", ""2"": ""ARMS""}","{""1"": {""ClassType"": ""RebornWarrior"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Fury""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201528,1180630,Arcane Dominance,Arcane Dominance,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Arcane_ArcanePotency,C_Spell:GetSpellDescription,"|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_ManaBurn:20:20:0:0|t Arcane Concentration (Rank 1)|r\nIncreases your spell critical strike rating by 15% of your Intellect.\n\nUsing Mana Gem, Presence of Mind or killing an opponent that yields experience or honor you gain Clearcasting.","|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_ManaBurn:20:20:0:0|t Arcane Concentration (Rank 1)|r\nIncreases your spell critical strike rating by 15% of your Intellect.\n\nUsing Mana Gem, Presence of Mind or killing an opponent that yields experience or honor you gain Clearcasting.","{""1"": ""ARCANE""}","{""1"": ""ARCANE""}","{""1"": {""ClassType"": ""RebornMage"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Arcane""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201529,1180640,Searing Flames,Searing Flames,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Fire_SoulBurn,C_Spell:GetSpellDescription,Your Searing Pain deals 20% increased damage on targets affected by your Immolate.\n\nAfter killing an opponent that yields experience or honor your next Immolate deals 20% increased damage.,Your Searing Pain deals 20% increased damage on targets affected by your Immolate.\n\nAfter killing an opponent that yields experience or honor your next Immolate deals 20% increased damage.,"{""1"": ""DESTRUCTION""}","{""1"": ""DESTRUCTION""}","{""1"": {""ClassType"": ""RebornWarlock"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Destruction""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201530,1180650,Victorious,Victorious,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\spell_impending_victory,C_Spell:GetSpellDescription,Your Victory Rush deals 10% more damage and heals you for 10% health.,Your Victory Rush deals 10% more damage and heals you for 10% health.,"{""1"": ""ARMS"", ""2"": ""FURY""}","{""1"": ""FURY"", ""2"": ""ARMS""}","{""1"": {""ClassType"": ""RebornWarrior"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Fury""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201531,1180660,Shadow Siphon,Shadow Siphon,20,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\ability_warlock_soulsiphon,C_Spell:GetSpellDescription,Your Shadowburn deals 25% more damage to targets below 35% health and restores 10% health when you gain a Soul Shard from Shadowburn.,Your Shadowburn deals 25% more damage to targets below 35% health and restores 10% health when you gain a Soul Shard from Shadowburn.,"{""1"": ""DESTRUCTION""}","{""1"": ""DESTRUCTION""}","{""1"": {""ClassType"": ""RebornWarlock"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Destruction""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201533,1180670,Shadow Reserves,Shadow Reserves,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\INV_Elemental_Mote_Shadow01,C_Spell:GetSpellDescription,"Your Spirit Tap effect also increases the damage of Shadow Word: Pain and Devouring Plague by 10%, and reduces their mana costs by 50%.","Your Spirit Tap effect also increases the damage of Shadow Word: Pain and Devouring Plague by 10%, and reduces their mana costs by 50%.","{""1"": ""SHADOW""}","{""1"": ""SHADOW""}","{""1"": {""ClassType"": ""RebornPriest"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Shadow""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201532,1180680,Revengeful Block,Revengeful Block,16,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\ability_warrior_revenge,C_Spell:GetSpellDescription,Dealing damage with Revenge reduces the cooldown of Shield Block by 1 sec per target hit.,Dealing damage with Revenge reduces the cooldown of Shield Block by 1 sec per target hit.,"{""1"": ""PROTECTION""}","{""1"": ""PROTECTION""}","{""1"": {""ClassType"": ""RebornWarrior"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Protection""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201547,1180690,Steady Shooting,Steady Shooting,30,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\inv_firearm_2h_rifle_bwdraid_d_01,C_Spell:GetSpellDescription,Using Steady Shot right after another Steady Shot reduces its cast time by 30% and its mana cost by 100%.,Using Steady Shot right after another Steady Shot reduces its cast time by 30% and its mana cost by 100%.,"{""1"": ""MARKSMANSHIP""}","{""1"": ""MARKSMANSHIP""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Marksmanship""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201537,1180700,Crusader's Judgement,Crusader's Judgement,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Holy_CrusaderStrike,C_Spell:GetSpellDescription,Your Crusader Strike deals 30% additional damage on targets affected by a Judgement effect.,Your Crusader Strike deals 30% additional damage on targets affected by a Judgement effect.,"{""1"": ""RETRIBUTION""}","{""1"": ""RETRIBUTION""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Retribution""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201540,1180710,Righteous Verdict,Righteous Verdict,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Ability_Paladin_BlessedHands,C_Spell:GetSpellDescription,Using a Judgement reduces the mana cost of your next Holy Light by 30% and increases its critical strike chance by 25%.,Using a Judgement reduces the mana cost of your next Holy Light by 30% and increases its critical strike chance by 25%.,"{""1"": ""HOLY""}","{""1"": ""HOLY""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Holy""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201538,1180720,Intense Focus,Intense Focus,20,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Frost_WindWalkOn,C_Spell:GetSpellDescription,"Reduces the cooldown of Inner Focus by 60 sec.\n\nCasting Flash Heal, Lesser Heal, Heal, Greater Heal, or Power Word: Shield reduces the cooldown by an additional 3 sec.","Reduces the cooldown of Inner Focus by 60 sec.\n\nCasting Flash Heal, Lesser Heal, Heal, Greater Heal, or Power Word: Shield reduces the cooldown by an additional 3 sec.","{""1"": ""DISCIPLINE""}","{""1"": ""DISCIPLINE""}","{""1"": {""ClassType"": ""RebornPriest"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Discipline""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201539,1180730,No Remorse,No Remorse,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\ability_fiegndead,C_Spell:GetSpellDescription,|cffFF1A1ARequires |TInterface\Icons\Ability_FiegnDead:20:20:0:0|t Remorseless Attacks (Rank 2)|r\nRemorseless Attacks increases the critical strike chance of the ability by 100% and also reduces its energy cost by 50%.,|cffFF1A1ARequires |TInterface\Icons\Ability_FiegnDead:20:20:0:0|t Remorseless Attacks (Rank 2)|r\nRemorseless Attacks increases the critical strike chance of the ability by 100% and also reduces its energy cost by 50%.,"{""1"": ""ASSASSINATION""}","{""1"": ""ASSASSINATION""}","{""1"": {""ClassType"": ""RebornRogue"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Assassination""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201541,1180740,Crackling Flames,Crackling Flames,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\spell_fire_felflamering_red,C_Spell:GetSpellDescription,"Casting Lightning Bolt, Chain Lightning or any Shock spell reduces the current cooldown of Fire Nova by 1 second.\n\nIt also increases the damage of your next Fire Nova by 15% and reduces its cost by 15%. Lasts 10 sec. Stacks 5 times.","Casting Lightning Bolt, Chain Lightning or any Shock spell reduces the current cooldown of Fire Nova by 1 second.\n\nIt also increases the damage of your next Fire Nova by 15% and reduces its cost by 15%. Lasts 10 sec. Stacks 5 times.","{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201542,1180750,Energy Surge,Energy Surge,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Ability_rogue_imrovedrecuperate,C_Spell:GetSpellDescription,"Reduces the energy cost of Gouge by 20 and using Gouge on a monster doubles your energy regeneration while the Gouge lasts.\n\nIn addition, breaking Gouge with a damaging Rogue ability increases the damage of that ability by 30%.","Reduces the energy cost of Gouge by 20 and using Gouge on a monster doubles your energy regeneration while the Gouge lasts.\n\nIn addition, breaking Gouge with a damaging Rogue ability increases the damage of that ability by 30%.","{""1"": ""COMBAT""}","{""1"": ""COMBAT""}","{""1"": {""ClassType"": ""RebornRogue"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Combat""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201543,1180760,Icy Slaughter,Icy Slaughter,20,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\ability_demonhunter_sigilblue,C_Spell:GetSpellDescription,"Deep Freeze always deals damage when used against monsters (even if they are not stun immune).\n\nYour Icy Veins increases the damage of Cone of Cold and Deep Freeze by 20% and removes their mana cost. \n\nKilling an enemy that yields experience or honor, or dealing damage with Deep Freeze reduces the cooldown of Icy Veins by 10 sec.","Deep Freeze always deals damage when used against monsters (even if they are not stun immune).\n\nYour Icy Veins increases the damage of Cone of Cold and Deep Freeze by 20% and removes their mana cost. \n\nKilling an enemy that yields experience or honor, or dealing damage with Deep Freeze reduces the cooldown of Icy Veins by 10 sec.","{""1"": ""FROST""}","{""1"": ""FROST""}","{""1"": {""ClassType"": ""RebornMage"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Frost""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201544,1180780,Twilight Reaper,Twilight Reaper,25,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Shadow_Twilight,C_Spell:GetSpellDescription,|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_Twilight:20:20:0:0|t Nightfall (Rank 1)|r\nThe Shadow Trance effect from Nightfall also reduces the mana cost of your Shadow Bolt by 100%.\n\nShadow Trance also makes the Shadow Bolt heal you for 50% of the damage dealt.\n\nAfter killing an opponent that yields experience or honor you trigger Shadow Trance.,|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_Twilight:20:20:0:0|t Nightfall (Rank 1)|r\nThe Shadow Trance effect from Nightfall also reduces the mana cost of your Shadow Bolt by 100%.\n\nShadow Trance also makes the Shadow Bolt heal you for 50% of the damage dealt.\n\nAfter killing an opponent that yields experience or honor you trigger Shadow Trance.,"{""1"": ""AFFLICTION""}","{""1"": ""AFFLICTION""}","{""1"": {""ClassType"": ""RebornWarlock"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Affliction""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
