talentID,spellID,name,spellName,requiredLevel,quality,maxRank,nodeType,class,tree,specFile,classFile,icon,descriptionSource,spellDescription,spells_json,entry_json
12471,1113705,Precision,Precision,15,Normal,5,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Marksmanship,scan:spellDescription,Increases your chance to hit with weapon and poison attacks by 1%.,"{""1"": 1113705, ""2"": 1113832, ""3"": 1113843, ""4"": 1113844, ""5"": 1113845}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 4, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12471, ""Icon"": ""Ability_Marksmanship"", ""Name"": ""Precision"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113705, ""2"": 1113832, ""3"": 1113843, ""4"": 1113844, ""5"": 1113845}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12471, ""spellID"": 1113705}"
12476,1113742,Endurance,Endurance,20,Normal,2,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Spell_Shadow_ShadowWard,scan:spellDescription,Reduces the cooldown of your Sprint and Evasion abilities by 30 sec and increases your total Stamina by 2%.,"{""1"": 1113742, ""2"": 1113872}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12476, ""Icon"": ""Spell_Shadow_ShadowWard"", ""Name"": ""Endurance"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113742, ""2"": 1113872}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12476, ""spellID"": 1113742}"
12478,1114251,Riposte,Riposte,20,Normal,1,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Warrior_Challange,scan:spellDescription,A strike that becomes active after parrying an opponent's attack. This attack deals 150% weapon damage and slows their melee attack speed by 20% for 30 sec. Awards 2 combo point.,"{""1"": 1114251}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 12468}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 12478, ""Icon"": ""Ability_Warrior_Challange"", ""Name"": ""Riposte"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1114251}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12478, ""spellID"": 1114251}"
12479,1113706,Close Quarters Combat,Close Quarters Combat,20,Normal,5,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\INV_Weapon_ShortBlade_05,scan:spellDescription,Increases your chance to get a critical strike with Daggers and Fist Weapons by 1%.,"{""1"": 1113706, ""2"": 1113804, ""3"": 1113805, ""4"": 1113806, ""5"": 1113807}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 3, ""ConnectedNodes"": {""1"": 12461}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 12479, ""Icon"": ""INV_Weapon_ShortBlade_05"", ""Name"": ""Close Quarters Combat"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113706, ""2"": 1113804, ""3"": 1113805, ""4"": 1113806, ""5"": 1113807}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12479, ""spellID"": 1113706}"
12484,1113754,Improved Kick,Improved Kick,25,Normal,2,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Kick,scan:spellDescription,Gives your Kick ability a 50% chance to silence the target for 2 sec.,"{""1"": 1113754, ""2"": 1113867}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12484, ""Icon"": ""Ability_Kick"", ""Name"": ""Improved Kick"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113754, ""2"": 1113867}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12484, ""spellID"": 1113754}"
12486,1113743,Improved Sprint,Improved Sprint,25,Normal,2,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Rogue_Sprint,scan:spellDescription,Gives a 50% chance to remove all Movement Impairing effects when you activate your Sprint ability.,"{""1"": 1113743, ""2"": 1113875}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12486, ""Icon"": ""Ability_Rogue_Sprint"", ""Name"": ""Improved Sprint"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113743, ""2"": 1113875}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12486, ""spellID"": 1113743}"
12488,1113712,Lightning Reflexes,Lightning Reflexes,25,Normal,3,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Spell_Nature_Invisibilty,scan:spellDescription,Increases your Dodge chance by 2% and gives you 4% melee haste.,"{""1"": 1113712, ""2"": 1113788, ""3"": 1113789}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12488, ""Icon"": ""Spell_Nature_Invisibilty"", ""Name"": ""Lightning Reflexes"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113712, ""2"": 1113788, ""3"": 1113789}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12488, ""spellID"": 1113712}"
12491,1118427,Aggression,Aggression,25,Normal,5,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Racial_Avatar,scan:spellDescription,"Increases the damage of your Sinister Strike, Backstab, and Eviscerate abilities by 3%.","{""1"": 1118427, ""2"": 1118428, ""3"": 1118429, ""4"": 1161330, ""5"": 1161331}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 4, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12491, ""Icon"": ""Ability_Racial_Avatar"", ""Name"": ""Aggression"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1118427, ""2"": 1118428, ""3"": 1118429, ""4"": 1161330, ""5"": 1161331}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12491, ""spellID"": 1118427}"
12496,1113709,Mace Specialization,Mace Specialization,30,Normal,5,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\INV_Mace_01,scan:spellDescription,Your attacks with maces ignore up to 3% of your opponent's armor.,"{""1"": 1113709, ""2"": 1113800, ""3"": 1113801, ""4"": 1113802, ""5"": 1113803}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12496, ""Icon"": ""INV_Mace_01"", ""Name"": ""Mace Specialization"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113709, ""2"": 1113800, ""3"": 1113801, ""4"": 1113802, ""5"": 1113803}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12496, ""spellID"": 1113709}"
12501,1113877,Blade Flurry,Blade Flurry,30,Normal,1,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Warrior_PunishingBlow,scan:spellDescription,"Increases your attack speed by 20%. In addition, attacks strike an additional nearby opponent. Lasts 15 sec.","{""1"": 1113877}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12501, ""Icon"": ""Ability_Warrior_PunishingBlow"", ""Name"": ""Blade Flurry"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113877}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12501, ""spellID"": 1113877}"
12502,1113960,Hack and Slash,Hack and Slash,30,Normal,5,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\INV_Sword_27,scan:spellDescription,Gives you a 1% chance to get an extra attack on the same target after hitting your target with your Sword or Axe.,"{""1"": 1113960, ""2"": 1113961, ""3"": 1113962, ""4"": 1113963, ""5"": 1113964}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12502, ""Icon"": ""INV_Sword_27"", ""Name"": ""Hack and Slash"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113960, ""2"": 1113961, ""3"": 1113962, ""4"": 1113963, ""5"": 1113964}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12502, ""spellID"": 1113960}"
12507,1130919,Weapon Expertise,Weapon Expertise,35,Normal,2,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Spell_Holy_BlessingOfStrength,scan:spellDescription,Increases your Expertise by 5.,"{""1"": 1130919, ""2"": 1130920}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 12501}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 12507, ""Icon"": ""Spell_Holy_BlessingOfStrength"", ""Name"": ""Weapon Expertise"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1130919, ""2"": 1130920}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12507, ""spellID"": 1130919}"
12509,1131124,Blade Twisting,Blade Twisting,35,Normal,2,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Rogue_BladeTwisting,scan:spellDescription,"Increases the damage dealt by Sinister Strike and Backstab by 5%, and your damaging melee attacks have a 10% chance to Daze the target for 4 sec.","{""1"": 1131124, ""2"": 1131126}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12509, ""Icon"": ""Ability_Rogue_BladeTwisting"", ""Name"": ""Blade Twisting"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131124, ""2"": 1131126}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12509, ""spellID"": 1131124}"
12511,1131122,Vitality,Vitality,40,Normal,3,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Warrior_Revenge,scan:spellDescription,Increases your Energy regeneration rate by 8%.,"{""1"": 1131122, ""2"": 1131123, ""3"": 1161329}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12511, ""Icon"": ""Ability_Warrior_Revenge"", ""Name"": ""Vitality"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131122, ""2"": 1131123, ""3"": 1161329}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12511, ""spellID"": 1131122}"
12514,1113750,Adrenaline Rush,Adrenaline Rush,40,Normal,1,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Spell_Shadow_ShadowWordDominate,scan:spellDescription,Increases your Energy regeneration rate by 100% for 15 sec.,"{""1"": 1113750}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12514, ""Icon"": ""Spell_Shadow_ShadowWordDominate"", ""Name"": ""Adrenaline Rush"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1113750}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12514, ""spellID"": 1113750}"
12515,1131130,Nerves of Steel,Nerves of Steel,40,Normal,2,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Rogue_NervesOfSteel,scan:spellDescription,Reduces damage taken while affected by Stun and Fear effects by 15%.,"{""1"": 1131130, ""2"": 1131131}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12515, ""Icon"": ""Ability_Rogue_NervesOfSteel"", ""Name"": ""Nerves of Steel"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131130, ""2"": 1131131}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12515, ""spellID"": 1131130}"
12517,1105952,Throwing Specialization,Throwing Specialization,45,Normal,2,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Rogue_ThrowingSpecialization,scan:spellDescription,Increases the range of Throw and Deadly Throw by 2 yards and gives your Deadly Throw a 10% chance per combo point to interrupt the target for 3 sec.,"{""1"": 1105952, ""2"": 1151679}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12517, ""Icon"": ""Ability_Rogue_ThrowingSpecialization"", ""Name"": ""Throwing Specialization"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1105952, ""2"": 1151679}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12517, ""spellID"": 1105952}"
12519,1135541,Combat Potency,Combat Potency,45,Normal,3,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\INV_Weapon_Shortblade_38,scan:spellDescription,Gives your successful off-hand melee attacks a 20% chance to generate 5 Energy.,"{""1"": 1135541, ""2"": 1135550, ""3"": 1135551}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12519, ""Icon"": ""INV_Weapon_Shortblade_38"", ""Name"": ""Combat Potency"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1135541, ""2"": 1135550, ""3"": 1135551}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12519, ""spellID"": 1135541}"
12524,1151672,Unfair Advantage,Unfair Advantage,50,Normal,2,SpendSquare,RebornRogue,Combat,COMBAT,ROGUE,Interface\Icons\Ability_Rogue_UnfairAdvantage,scan:spellDescription,"Whenever you dodge an attack you gain an Unfair Advantage, striking back for 50% of your main hand weapon's damage. This cannot occur more than once per second.","{""1"": 1151672, ""2"": 1151674}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornRogue"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12524, ""Icon"": ""Ability_Rogue_UnfairAdvantage"", ""Name"": ""Unfair Advantage"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1151672, ""2"": 1151674}, ""TECost"": 1, ""Tab"": ""Combat"", ""Type"": ""Talent"", ""entryID"": 12524, ""spellID"": 1151672}"
